,SWLB_clone_medic_base_P2,NA,,2309.15,2876.5,0.00130844,023028,Faruqi,RD501_opfor_unit_B2_droid_Standard,2017,7,21,10,5
,SWLB_clone_medic_base_P2,NA,,3165.5,3320.05,0.00143862,031033,7639,RD501_opfor_unit_B1_AT_heavy,2017,7,21,10,5
,RD501_opfor_unit_B1,NA,,7853.39,1602.68,0.00143957,078016,CT - 6554,JLTS_Clone_P2_medic_501,2017,7,21,10,6
,SWLB_clone_assault_base_P2,NA,,2255.81,2857.17,0.00139046,022028,Faruqi,RD501_opfor_unit_B2_droid_Standard,2017,7,21,10,6
,RD501_Vulture,NA,,594.529,7421.54,87.0684,005074,CX-C Dagger,JLTS_Clone_P2_DC15A_501,2017,7,21,10,6
,RD501_opfor_unit_B1_pilot,NA,,593.838,7419.37,93.1227,005074,CX-C Dagger,JLTS_Clone_P2_DC15A_501,2017,7,21,10,6
,RD501_opfor_unit_B1,NA,,3069.71,3464.88,0.00143862,030034,'Cale',SWLB_clone_assault_base_P2,2017,7,21,10,6
,SWLB_clone_assault_base_P2,NA,,3233.61,3399.81,0.00143909,032033,Masood,RD501_opfor_unit_B2_droid_Super,2017,7,21,10,6
,SWLB_clone_sg_base_P2,NA,,3200.52,3348.25,0.170851,032033,3899,RD501_opfor_unit_B1_heavy,2017,7,21,10,7
,JLTS_Clone_P2_at_501,NA,,7925.95,1673.4,0.0241387,079016,3908,RD501_opfor_unit_BX,2017,7,21,10,7
,RD501_opfor_unit_B1,NA,,7867.51,1618.03,0.00143886,078016,CT - 6554,JLTS_Clone_P2_medic_501,2017,7,21,10,7
,JLTS_Clone_P2_medic_501,NA,,7907.28,1660.55,0.00143886,079016,3908,RD501_opfor_unit_BX,2017,7,21,10,7
,SWLB_clone_base_P2,NA,,2668.08,3286.64,1.13814,026032,48510,RD501_opfor_unit_B1_crew,2017,7,21,10,8
,SWLB_clone_base_P2,NA,,2509.82,3142.35,-0.0157375,025031,0163,RD501_opfor_unit_B1_heavy,2017,7,21,10,8
,RD501_opfor_unit_B1_prototype,NA,,7923.41,1666.07,0.00143957,079016,CT - 7886,JLTS_Clone_P2_DC15A_501,2017,7,21,10,8
,Land_Ss_hangar,NA,,1949.5,3585.91,-0.104534,019035,Thompson,B_UAV_AI,2017,7,21,10,8
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,8
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,8
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,8
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,8
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,8
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,8
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,8
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,8
,RD501_opfor_unit_B1,NA,,7893.84,1634.84,0.0615325,078016,CT - 8617,JLTS_Clone_P2_sergeant_501,2017,7,21,10,8
,Land_Cargo_HQ_V3_F,NA,,7088.05,1635.27,-0.00174332,070016,CX-X Saltopus,JLTS_Clone_P2_DC15A_501,2017,7,21,10,8
,RD501_arc_170_razor,NA,,6468.51,2012.06,252.929,064020,Allen,B_UAV_AI,2017,7,21,10,8
,JLTS_Clone_P2_DC15A_501,NA,,7922.5,1580.78,0.00152373,079015,B1 - 18165,RD501_opfor_unit_B1,2017,7,21,10,8
CX-X Saltopus,JLTS_Clone_P2_DC15A_501,AIR,Razor 2-2 (B),8199.69,772.746,128.524,081007,CX-X Saltopus,JLTS_Clone_P2_DC15A_501,2017,7,21,10,8
,RD501_opfor_unit_B1_prototype,NA,,7922.42,1661.43,0.00143886,079016,CT - 4716,JLTS_Clone_P2_at_501,2017,7,21,10,8
,JLTS_Clone_P2_at_501,NA,,7951.36,1632.03,0.0390353,079016,3908,RD501_opfor_unit_BX,2017,7,21,10,8
,RD501_opfor_unit_B1,NA,,7896.76,1599.41,0.00144672,078015,CT - 1943,JLTS_Clone_P2_corporal_501,2017,7,21,10,9
,JLTS_Clone_P2_corporal_501,NA,,7957.39,1627.63,0.00133562,079016,3908,RD501_opfor_unit_BX,2017,7,21,10,9
,RD501_opfor_unit_B1,NA,,7899.36,1583.28,0.00162244,078015,CT - 6834,JLTS_Clone_P2_at_501,2017,7,21,10,9
,RD501_opfor_unit_BX,NA,,7919.98,1662.43,0.00143886,079016,CT - 8617,JLTS_Clone_P2_sergeant_501,2017,7,21,10,9
,JLTS_Clone_P2_at_501,NA,,7945.83,1618.38,0.000802755,079016,B1 - 18165,RD501_opfor_unit_B1,2017,7,21,10,9
,JLTS_Clone_P2_sergeant_501,NA,,7951.04,1621.82,0.023433,079016,B1 - 18165,RD501_opfor_unit_B1,2017,7,21,10,9
,RD501_v19_MKI,NA,,6434.92,4326.47,183.67,064043,Roberts,B_UAV_AI,2017,7,21,10,9
CX-C Dagger,JLTS_Clone_P2_DC15A_501,AIR,Razor 1-2 (D),4735.53,5157.33,1141.13,047051,,JLTS_Clone_P2_DC15A_501,2017,7,21,10,9
,Land_LampShabby_F,NA,,7840.7,1649.89,-0.000496864,078016,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,RD501_CIS_Static_AA_SR,NA,,9610.21,6972.5,-1.88983,096069,CX-X Diablo,JLTS_Clone_P2_DC15A_501,2017,7,21,10,10
,O_UAV_AI,NA,,9610.21,6972.5,1.89618,096069,Error: No vehicle,,2017,7,21,10,10
,Land_Fuelstation_army,NA,,2161.86,3363.68,4.76837e-006,021033,Walsh,B_UAV_AI,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,10
,Land_Dum_olez_istan2_maly,NA,,7040.25,1153.08,1.70205,070011,Miller,B_UAV_AI,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,RD501_CIS_SHORAD,NA,,7087.71,1633.9,0.24131,070016,Miller,B_UAV_AI,2017,7,21,10,11
,B_UAV_AI,NA,,7087.71,1633.9,2.75756,070016,Error: No vehicle,,2017,7,21,10,11
,RD501_opfor_unit_B1_heavy,NA,,7809.16,1978.79,0.00206566,078019,OOM - 16955,RD501_opfor_unit_B1_heavy,2017,7,21,10,11
,RD501_opfor_unit_B1_shotgun,NA,,7816.85,1978.83,0.00155067,078019,OOM - 6057,RD501_opfor_unit_B1_shotgun,2017,7,21,10,11
,RD501_opfor_unit_B1_heavy,NA,,7795.35,1979.22,0.00180531,077019,OOM - 9422,RD501_opfor_unit_B1_heavy,2017,7,21,10,11
,RD501_opfor_unit_B1,NA,,7815.96,2013.94,-0.0404196,078020,B1 - 60661,RD501_opfor_unit_B1,2017,7,21,10,11
,RD501_opfor_unit_B1,NA,,7799.58,1978.67,4.45801,077019,B1 - 22202,RD501_opfor_unit_B1,2017,7,21,10,11
,RD501_opfor_unit_B1,NA,,7840.67,1984.01,0.00329876,078019,B1 - 38145,RD501_opfor_unit_B1,2017,7,21,10,11
,RD501_opfor_unit_B1,NA,,7834.2,1945.45,0.00141335,078019,B1 - 739313,RD501_opfor_unit_B1,2017,7,21,10,11
,RD501_opfor_unit_B1,NA,,7842.14,1987.1,0.00158119,078019,B1 - 01546,RD501_opfor_unit_B1,2017,7,21,10,11
,RD501_opfor_unit_B1,NA,,7831.47,1933.07,3.71187,078019,B1 - 51044,RD501_opfor_unit_B1,2017,7,21,10,11
,JLTS_Clone_P2_sergeantmajor_501,NA,,7941.95,1682.57,3.25375,079016,MacDonald,RD501_CIS_Static_AA_LR_ML_Inactive,2017,7,21,10,11
,Land_WIP_F,NA,,8514.76,8723.72,8.44002e-005,085087,Smith,B_UAV_AI,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,11
,RD501_CIS_Static_AA_LR_ML_active,NA,,8484.56,8698.98,-0.10241,084086,Smith,B_UAV_AI,2017,7,21,10,11
,B_UAV_AI,NA,,8484.56,8698.98,2.61387,084086,Error: No vehicle,,2017,7,21,10,11
,Land_Offices_01_V1_F,NA,,8414.04,8712.54,0.000398636,084087,Smith,B_UAV_AI,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,RD501_opfor_unit_B1_heavy,NA,,7807.83,1978.31,0.00174522,078019,OOM - 5306,RD501_opfor_unit_B1_heavy,2017,7,21,10,12
,RD501_LAAT_MKIII_Balls,NA,,7995.76,1692.25,5.77036,079016,CX-C Moony,JLTS_Clone_P2_DC15A_501,2017,7,21,10,12
,Land_LampShabby_F,NA,,7815.86,1657.43,-0.0284939,078016,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,12
,RD501_opfor_unit_B1,NA,,8009.28,1686.79,0.00174999,080016,CX-C Moony,JLTS_Clone_P2_DC15A_501,2017,7,21,10,13
,Land_LampShabby_F,NA,,7834.41,1880.48,-0.013319,078018,Error: No vehicle,,2017,7,21,10,13
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,13
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,13
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,13
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,13
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,13
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,13
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,13
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,13
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,13
,RD501_Vulture,NA,,5835.84,-1305.54,351.022,058986,Error: No vehicle,,2017,7,21,10,13
,RD501_Vulture,NA,,5820.8,-1298.55,344.283,058987,Error: No vehicle,,2017,7,21,10,13
,RD501_opfor_unit_B1_pilot,NA,,5834.57,-1303.64,356.831,058986,Error: No vehicle,,2017,7,21,10,13
,RD501_opfor_unit_B1_pilot,NA,,5822.83,-1298.77,351.197,058987,Error: No vehicle,,2017,7,21,10,13
,RD501_opfor_unit_B1_shotgun,NA,,7976.62,1620.63,0.00147641,079016,CX-C Moony,JLTS_Clone_P2_DC15A_501,2017,7,21,10,13
,RD501_opfor_unit_BX,NA,,7935,1667.09,0.0359502,079016,CX-C Moony,JLTS_Clone_P2_DC15A_501,2017,7,21,10,15
,RD501_Vulture,NA,,1989.33,8476.23,732.19,019084,MacDonald,B_UAV_AI,2017,7,21,10,15
,RD501_opfor_unit_B1_pilot,NA,,1990.76,8474.5,732.884,019084,MacDonald,B_UAV_AI,2017,7,21,10,15
,RD501_CIS_Static_AA_SR_ML,NA,,2167.14,3492.54,-0.0760722,021034,4982,JLTS_Clone_P2_DC15S,2017,7,21,10,15
,B_UAV_AI,NA,,2167.14,3492.54,1.7554,021034,Error: No vehicle,,2017,7,21,10,15
,RD501_Vulture,NA,,2199.66,3721.34,268.338,021037,CX-X Saltopus,JLTS_Clone_P2_DC15A_501,2017,7,21,10,15
,RD501_opfor_unit_B1_pilot,NA,,2201.18,3720.61,274.143,022037,CX-X Saltopus,JLTS_Clone_P2_DC15A_501,2017,7,21,10,15
,Land_Mil_Barracks_i,NA,,406.389,9264.04,-3.8147e-006,004092,Jackson,B_UAV_AI,2017,7,21,10,15
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,15
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,15
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,15
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,15
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,15
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,15
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,15
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,15
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,15
,JLTS_Clone_P2_DC15S,NA,,2295.97,3710.77,0.0032196,022037,Aybak,RD501_opfor_unit_B2_droid_Super,2017,7,21,10,15
,RD501_opfor_unit_B1_heavy,NA,,2232.35,3426.84,0.00143909,022034,4800,JLTS_Clone_P2_DC15A_501,2017,7,21,10,15
,JLTS_Clone_P2_at_501,NA,,2353.77,3714,-0.36837,023037,13173,RD501_opfor_unit_B1_crew,2017,7,21,10,15
,JLTS_Clone_P2_DC15S,NA,,2283.35,3688.91,-0.238621,022036,475853,RD501_AAT_Brown,2017,7,21,10,15
,JLTS_Clone_P2_DC15A_501,NA,,2374.42,3713.23,0.00114441,023037,Khalili,RD501_opfor_unit_B2_droid_Standard,2017,7,21,10,15
,JLTS_Clone_P2_DC15A_501,NA,,2349.46,3714.66,-0.488441,023037,13173,RD501_opfor_unit_B1_crew,2017,7,21,10,16
,RD501_Vulture,NA,,5803.28,6073.33,206.768,058060,CX-C Dagger,JLTS_Clone_P2_DC15A_501,2017,7,21,10,16
,RD501_opfor_unit_B1_pilot,NA,,5801.19,6074.23,211.169,058060,CX-C Dagger,JLTS_Clone_P2_DC15A_501,2017,7,21,10,16
,RD501_opfor_unit_B1_heavy,NA,,2227.46,3449.22,0.00143909,022034,8078,JLTS_Clone_P2_corporal_501,2017,7,21,10,16
,JLTS_Clone_P2_corporal_501,NA,,2354.62,3723.08,-0.351158,023037,45265,RD501_opfor_unit_B1_crew,2017,7,21,10,16
,JLTS_Clone_P2_sergeantmajor_501,NA,,2359.95,3728.15,-0.119781,023037,45265,RD501_opfor_unit_B1_crew,2017,7,21,10,16
,JLTS_Clone_P2_marksman_501,NA,,2368.82,3719.19,-0.200867,023037,45265,RD501_opfor_unit_B1_crew,2017,7,21,10,16
,JLTS_Clone_P2_DC15A_501,NA,,2363.25,3723.95,0.00249481,023037,45265,RD501_opfor_unit_B1_crew,2017,7,21,10,16
,JLTS_Clone_P2_DC15S,NA,,2301.6,3712.58,-0.478561,023037,475853,RD501_AAT_Brown,2017,7,21,10,16
,RD501_CIS_SHORAD,NA,,2145.99,3392.67,-0.115238,021033,4145,JLTS_Clone_P2_at_501,2017,7,21,10,16
,B_UAV_AI,NA,,2145.99,3392.67,2.46564,021033,Error: No vehicle,,2017,7,21,10,16
,JLTS_Clone_P2_marksman_501,NA,,2278.32,3747.05,0.00191498,022037,27038,RD501_opfor_unit_B1_crew,2017,7,21,10,16
,JLTS_Clone_P2_DC15A_501,NA,,2279.28,3752.18,0.00146484,022037,27038,RD501_opfor_unit_B1_crew,2017,7,21,10,16
,JLTS_Clone_P2_sergeantmajor_501,NA,,2278.73,3755.14,-0.294479,022037,27038,RD501_opfor_unit_B1_crew,2017,7,21,10,16
,JLTS_Clone_P2_corporal_501,NA,,2267.3,3750.57,0.00201416,022037,18165,RD501_opfor_unit_B1_crew,2017,7,21,10,16
,JLTS_Clone_P2_DC15A_501,NA,,2262.55,3736.35,0.00279236,022037,48510,RD501_AAT_Brown,2017,7,21,10,16
,JLTS_Clone_P2_at_501,NA,,2266.08,3742.65,0.56546,022037,48510,RD501_AAT_Brown,2017,7,21,10,16
,JLTS_Clone_P2_medic_501,NA,,2282.62,3733.01,0.00205231,022037,Yousuf,RD501_opfor_unit_B2_droid_Super,2017,7,21,10,16
,JLTS_Clone_P2_medic_501,NA,,2382.28,3708.43,0.000892639,023037,90247,RD501_opfor_unit_B1_crew,2017,7,21,10,16
,JLTS_Clone_P2_DC15A_501,NA,,2293.32,3742.21,-0.0892334,022037,41307,RD501_opfor_unit_B1_crew,2017,7,21,10,16
,RD501_opfor_unit_B1,NA,,2240.91,3453.05,0.00143909,022034,Wilson,B_UAV_AI,2017,7,21,10,16
,RD501_opfor_unit_B1,NA,,2217.84,3465.02,0.00143909,022034,Wilson,B_UAV_AI,2017,7,21,10,16
,RD501_opfor_unit_B1,NA,,2235.7,3448.8,0.00143909,022034,Wilson,B_UAV_AI,2017,7,21,10,16
,RD501_opfor_unit_B1,NA,,2222.97,3455.54,0.179589,022034,Wilson,B_UAV_AI,2017,7,21,10,16
,RD501_CIS_Static_AA_SR_ML,NA,,2324.86,3493.17,-0.0760722,023034,CX-X Saltopus,JLTS_Clone_P2_DC15A_501,2017,7,21,10,16
,B_UAV_AI,NA,,2324.86,3493.17,1.7554,023034,Error: No vehicle,,2017,7,21,10,16
,RD501_Vulture,NA,,581.864,8237.09,45.1566,005082,1938,RD501_opfor_unit_B1_pilot,2017,7,21,10,16
,RD501_opfor_unit_B1_pilot,NA,,581.003,8235.02,51.5134,005082,1938,RD501_opfor_unit_B1_pilot,2017,7,21,10,16
,RD501_HMP_gunship,NA,,2801.73,3596.08,95.7007,028035,CX-X Saltopus,JLTS_Clone_P2_DC15A_501,2017,7,21,10,16
,RD501_opfor_unit_B1_pilot,NA,,2801.73,3596.08,96.2548,028035,CX-X Saltopus,JLTS_Clone_P2_DC15A_501,2017,7,21,10,16
,JLTS_Clone_P2_marksman_501,NA,,2035.86,3811.45,0.00218201,020038,Yousuf,RD501_opfor_unit_B2_droid_Super,2017,7,21,10,17
,Land_LampShabby_F,NA,,6672.5,1132.02,-3.74655,066011,CX-X Diablo,JLTS_Clone_P2_DC15A_501,2017,7,21,10,17
,Land_Benzina_schnell,NA,,6682.3,1139.9,-0.564273,066011,CX-X Diablo,JLTS_Clone_P2_DC15A_501,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,17
,RD501_AAT_Brown,NA,,1954.38,3493.13,-0.128083,019034,8410,JLTS_Clone_P2_at_501,2017,7,21,10,17
,RD501_opfor_unit_B1_crew,NA,,1954.38,3493.13,-0.0535469,019034,8410,JLTS_Clone_P2_at_501,2017,7,21,10,17
,RD501_opfor_unit_B1_crew,NA,,1954.38,3493.13,-0.0535469,019034,8410,JLTS_Clone_P2_at_501,2017,7,21,10,17
,RD501_opfor_unit_B1_crew,NA,,1954.38,3493.13,-0.0535469,019034,8410,JLTS_Clone_P2_at_501,2017,7,21,10,17
,JLTS_Clone_P2_corporal_501,NA,,2043.56,3824.58,0.0609207,020038,Zakhilwal,RD501_opfor_unit_B2_droid_Super,2017,7,21,10,17
,RD501_CIS_SHORAD,NA,,2043.69,3383.19,-0.102144,020033,8410,JLTS_Clone_P2_at_501,2017,7,21,10,17
,B_UAV_AI,NA,,2043.69,3383.19,2.46819,020033,Error: No vehicle,,2017,7,21,10,17
,JLTS_Clone_P2_sergeantmajor_501,NA,,2041.65,3804.34,0.00328827,020038,87714,RD501_opfor_unit_B1_crew,2017,7,21,10,17
,JLTS_Clone_P2_at_501,NA,,2031.05,3805.11,0.00283813,020038,87714,RD501_opfor_unit_B1_crew,2017,7,21,10,17
,JLTS_Clone_P2_DC15A_501,NA,,2084.91,3797.48,-0.0881805,020037,Zamani,RD501_opfor_unit_B2_droid_Standard,2017,7,21,10,17
,JLTS_Clone_P2_medic_501,NA,,2107.22,3778.81,-0.49662,021037,5306,RD501_opfor_unit_B1_heavy,2017,7,21,10,17
,JLTS_Clone_P2_medic_501,NA,,8103.55,5219.83,0.0842848,081052,B1 - 63691,RD501_opfor_unit_B1_crew,2017,7,21,10,17
,JLTS_Clone_P2_DC15A_501,NA,,8088.12,5221.52,0.0169926,080052,B1 - 63691,RD501_opfor_unit_B1_crew,2017,7,21,10,17
,JLTS_Clone_P2_DC15A_501,NA,,8095.87,5218.27,0.165791,080052,B1 - 63691,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,RD501_arc_170_razor,NA,,745.919,3419.27,1322.85,007034,Jones,B_UAV_AI,2017,7,21,10,18
,JLTS_Clone_P2_marksman_501,NA,,8095.86,5219.3,-0.000149727,080052,B1 - 63691,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,JLTS_Clone_P2_at_501,NA,,8110.66,5215.82,0.0007658,081052,B1 - 63691,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,JLTS_Clone_P2_marksman_501,NA,,8090.78,5234.87,-0.00769234,080052,B1 - 63691,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,JLTS_Clone_P2_sergeantmajor_501,NA,,1865.09,3889.48,0.00235748,018038,87714,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,JLTS_Clone_P2_corporal_501,NA,,8102.85,5202.37,0.00131035,081052,B1 - 63691,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,Land_LampShabby_F,NA,,8023.94,5286.17,-3.50168,080052,B1 - 63691,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,JLTS_Clone_P2_DC15A_501,NA,,2090.12,3823.9,0.00241089,020038,5306,RD501_opfor_unit_B1_heavy,2017,7,21,10,18
CX-X Saltopus,JLTS_Clone_P2_DC15A_501,AIR,Razor 2-2 (B),1529.5,4701.46,699.831,015047,CX-X Saltopus,JLTS_Clone_P2_DC15A_501,2017,7,21,10,18
,JLTS_Clone_P2_marksman_501,NA,,2110.69,3809.3,0.00247955,021038,Shah,RD501_opfor_unit_B2_droid_Standard,2017,7,21,10,18
,JLTS_Clone_P2_DC15A_501,NA,,2073.4,3699.19,0.00194168,020036,87714,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,RD501_Vulture,NA,,390.154,5237.69,-16.8823,003052,8410,RD501_opfor_unit_B1_pilot,2017,7,21,10,18
,RD501_opfor_unit_B1_pilot,NA,,390.552,5235.56,-10.2579,003052,8410,RD501_opfor_unit_B1_pilot,2017,7,21,10,18
,JLTS_Clone_P2_marksman_501,NA,,2083.22,3803.57,0.00315857,020038,27038,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,JLTS_Clone_P2_DC15A_501,NA,,2112.17,3794.67,0.00289154,021037,27038,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,JLTS_Clone_P2_corporal_501,NA,,2105.61,3801.88,0.00243378,021038,18165,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,Land_LampShabby_F,NA,,4555.73,2620.01,-3.56004,045026,9553,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
