,RD501_opfor_unit_B1,NA,,5598.28,11734.3,0.00144958,055117,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,52
,,NA,,0,0,0,000000,Error: No vehicle,,2035,6,24,12,52
,RD501_opfor_unit_B1,NA,,5552.83,11806.2,0.00144958,055118,CT Sig,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5551.85,11807.4,0.00144958,055118,CT Sig,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
CS-2009 "Legacy",JLTS_Clone_P2_DC15A_501,INF,212th@212th,15056,16704.6,0.00143814,150167,,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5605.82,11762.7,0.00143433,056117,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5627.52,11764.4,0.00143433,056117,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5623.53,11769.5,0.00143433,056117,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5614.73,11772.1,0.00143433,056117,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5610.28,11767.3,0.00143433,056117,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5623.95,11802.8,0.00143433,056118,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5614.65,11803.3,0.00143433,056118,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5729.13,11909.1,0.00143433,057119,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5723.8,11902.7,0.00143433,057119,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5728.57,11913.4,0.00143433,057119,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5729.82,11920.2,0.00143433,057119,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5729.01,11911.2,0.00143433,057119,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5732.24,11904.1,0.00143433,057119,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1,NA,,5736.08,11904.3,0.00143433,057119,CT Royal,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
,RD501_opfor_unit_B1_heavy,NA,,6418.97,11770,0.00134277,064117,CS-M Genesis,JLTS_Clone_P2_DC15A_501,2035,6,24,12,53
